"","Generation","strategy","zy","ratio","fit_media","fit_sd"
"8793",68,"fit_Y",25,3.125,11.0716577086524,0.402613982357315
"8794",68,"fit_Y",26,3.25,11.5133664689702,0.391938449220884
"8795",68,"fit_Y",27,3.375,11.7899599799725,0.466182980191193
"8796",68,"fit_Y",28,3.5,11.6619394084685,0.245088226927851
"8797",68,"fit_Y",29,3.625,12.2350885382137,0.293404811394093
"8798",68,"fit_Y",30,3.75,12.7183087258133,0.424203986671103
"8799",68,"fit_Y",31,3.875,13.1558900000058,0.448469487125996
"8800",68,"fit_Y",32,4,13.6479338199428,0.516421374701066
"8801",68,"fit_total",1,0.125,3.097219,0.0628863729116237
"8802",68,"fit_total",2,0.25,5.2713785,0.170320413620056
"8803",68,"fit_total",3,0.375,5.071656,0.159243888340298
"8804",68,"fit_total",4,0.5,4.606135,0.161344132104785
"8805",68,"fit_total",5,0.625,6.3128325,0.114798701153873
"8806",68,"fit_total",6,0.75,6.867177,0.103473021521691
"8807",68,"fit_total",7,0.875,7.1071175,0.0735835766065507
"8808",68,"fit_total",8,1,7.189429,0.0811412971926196
"8809",68,"fit_total",9,1.125,7.693225,0.144919983930527
"8810",68,"fit_total",10,1.25,8.1358775,0.222619523381613
"8811",68,"fit_total",11,1.375,8.1409315,0.194597644033487
"8812",68,"fit_total",12,1.5,8.2299255,0.19657743231024
"8813",68,"fit_total",13,1.625,8.125096,0.261502157675012
"8814",68,"fit_total",14,1.75,6.7258195,1.04827277875635
"8815",68,"fit_total",15,1.875,6.2212415,0.0823643611192107
"8816",68,"fit_total",16,2,6.9534755,0.11014732225868
"8817",68,"fit_total",17,2.125,7.4896075,0.141223653013419
"8818",68,"fit_total",18,2.25,8.09407,0.167240354767102
"8819",68,"fit_total",19,2.375,8.690178,0.195764619320698
"8820",68,"fit_total",20,2.5,9.197548,0.249429097830314
"8821",68,"fit_total",21,2.625,10.008106,0.295143296328541
"8822",68,"fit_total",22,2.75,10.5403425,0.340919713761262
"8823",68,"fit_total",23,2.875,10.5205665,0.409718550789885
"8824",68,"fit_total",24,3,11.398141,0.353617205605157
"8825",68,"fit_total",25,3.125,13.6537175,0.645673847145466
"8826",68,"fit_total",26,3.25,14.81722,0.640740406352942
"8827",68,"fit_total",27,3.375,14.993718,0.820227959183459
"8828",68,"fit_total",28,3.5,12.933435,0.629263346996897
"8829",68,"fit_total",29,3.625,13.4777435,0.751255458329219
"8830",68,"fit_total",30,3.75,13.904571,1.03065603585848
"8831",68,"fit_total",31,3.875,14.2921745,1.09959262071922
"8832",68,"fit_total",32,4,14.8741275,1.33112830755737
"8833",69,"fit_B",1,0.125,5.33532602958047,0.0925001502328822
"8834",69,"fit_B",2,0.25,4.2817117983604,0.0784433186596653
"8835",69,"fit_B",3,0.375,4.24010558660297,0.0768042205906426
"8836",69,"fit_B",4,0.5,4.46244551637016,0.144953895193783
"8837",69,"fit_B",5,0.625,4.95833823098773,0.109841197145566
"8838",69,"fit_B",6,0.75,5.56705081213561,0.110188241529603
"8839",69,"fit_B",7,0.875,5.83809621400554,0.0937718358426499
"8840",69,"fit_B",8,1,5.88923239926128,0.106969315229611
"8841",69,"fit_B",9,1.125,6.1126756680878,0.167861212375715
"8842",69,"fit_B",10,1.25,6.45371913153094,0.225943762986762
"8843",69,"fit_B",11,1.375,6.62092317461905,0.209424495029464
"8844",69,"fit_B",12,1.5,6.83416674548672,0.218849600185207
"8845",69,"fit_B",13,1.625,6.79045124174559,0.273604020315908
"8846",69,"fit_B",14,1.75,5.77442890090854,0.714161647406952
"8847",69,"fit_B",15,1.875,6.22413073517143,0.0819058619230197
"8848",69,"fit_B",16,2,6.99280141051275,0.122039487859555
"8849",69,"fit_B",17,2.125,7.55245159536742,0.155159695544874
"8850",69,"fit_B",18,2.25,8.19850867595025,0.162906163081339
"8851",69,"fit_B",19,2.375,8.87972326646587,0.207703626711046
"8852",69,"fit_B",20,2.5,9.37502054557091,0.269800677819821
"8853",69,"fit_B",21,2.625,10.1395808740837,0.324150489146551
"8854",69,"fit_B",22,2.75,10.767750978165,0.407283874587174
"8855",69,"fit_B",23,2.875,10.7151171764573,0.435016514801173
"8856",69,"fit_B",24,3,11.7623188314175,0.398883082218363
"8857",69,"fit_B",25,3.125,14.773341162171,0.656511363112287
"8858",69,"fit_B",26,3.25,16.025428064393,0.572012590911743
"8859",69,"fit_B",27,3.375,16.0581906360087,0.712329549389364
"8860",69,"fit_B",28,3.5,13.4050554616984,0.640808944834745
"8861",69,"fit_B",29,3.625,13.9199376540349,0.792963852515802
"8862",69,"fit_B",30,3.75,14.7756958342499,1.040591926917
"8863",69,"fit_B",31,3.875,15.5489090877437,1.14760219810191
"8864",69,"fit_B",32,4,16.3657642080417,1.22649123437334
"8865",69,"fit_O",1,0.125,5.25273775349149,0.136163572016426
"8866",69,"fit_O",2,0.25,7.55540638649203,0.0386383427821362
"8867",69,"fit_O",3,0.375,7.54810328469473,0.0379948765448804
"8868",69,"fit_O",4,0.5,7.58357863376832,0.04886797371303
"8869",69,"fit_O",5,0.625,7.33768293824262,0.0488929309201264
"8870",69,"fit_O",6,0.75,6.69234382367159,0.0774234285941402
"8871",69,"fit_O",7,0.875,7.14663602393619,0.054863433320375
"8872",69,"fit_O",8,1,7.33369165484454,0.0515775039552583
"8873",69,"fit_O",9,1.125,7.36785653230324,0.0626593195466518
"8874",69,"fit_O",10,1.25,7.58846488526638,0.0774654664184409
"8875",69,"fit_O",11,1.375,7.76954266626466,0.0738392705747586
"8876",69,"fit_O",12,1.5,7.95409019257394,0.0598861278058271
"8877",69,"fit_O",13,1.625,8.10304156350262,0.083319104274923
"8878",69,"fit_O",14,1.75,7.72924266664346,2.59831980180613
"8879",69,"fit_O",15,1.875,0.609665616246499,2.24071706016737
"8880",69,"fit_O",16,2,0,0
"8881",69,"fit_O",17,2.125,0,0
"8882",69,"fit_O",18,2.25,0,0
"8883",69,"fit_O",19,2.375,0,0
"8884",69,"fit_O",20,2.5,0,0
"8885",69,"fit_O",21,2.625,0,0
"8886",69,"fit_O",22,2.75,0,0
"8887",69,"fit_O",23,2.875,0,0
"8888",69,"fit_O",24,3,0,0
"8889",69,"fit_O",25,3.125,0,0
"8890",69,"fit_O",26,3.25,0,0
"8891",69,"fit_O",27,3.375,0,0
"8892",69,"fit_O",28,3.5,0,0
"8893",69,"fit_O",29,3.625,0,0
"8894",69,"fit_O",30,3.75,0,0
"8895",69,"fit_O",31,3.875,0,0
"8896",69,"fit_O",32,4,0,0
"8897",69,"fit_Y",1,0.125,2.83826909315314,0.0411046953661487
"8898",69,"fit_Y",2,0.25,5.13869205621731,0.27443408738352
"8899",69,"fit_Y",3,0.375,4.80466363640524,0.170125088386242
"8900",69,"fit_Y",4,0.5,4.2995851894103,0.101879365474499
"8901",69,"fit_Y",5,0.625,7.0064389527683,0.133104439981183
"8902",69,"fit_Y",6,0.75,8.43401615183506,0.0438516300699397
"8903",69,"fit_Y",7,0.875,8.51181181391186,0.0297033085958492
"8904",69,"fit_Y",8,1,8.63429490927864,0.0426031107857676
"8905",69,"fit_Y",9,1.125,9.90187752655345,0.027288249712621
"8906",69,"fit_Y",10,1.25,11.0075039286752,0.0706122152610328
"8907",69,"fit_Y",11,1.375,11.2417077717396,0.0634761327319654
"8908",69,"fit_Y",12,1.5,11.5049470459044,0.0669669417975184
"8909",69,"fit_Y",13,1.625,12.0869181807032,0.130450437521915
"8910",69,"fit_Y",14,1.75,11.9049603896631,1.92982588860312
"8911",69,"fit_Y",15,1.875,6.18434886330005,0.157567894861838
"8912",69,"fit_Y",16,2,6.49735741821347,0.064144939556756
"8913",69,"fit_Y",17,2.125,6.85464384468399,0.0741310073296079
"8914",69,"fit_Y",18,2.25,7.37611061967521,0.081701235873273
"8915",69,"fit_Y",19,2.375,7.82389113075796,0.100413852903474
"8916",69,"fit_Y",20,2.5,8.30897344538183,0.119429559988595
"8917",69,"fit_Y",21,2.625,8.92219601541328,0.129099198131845
"8918",69,"fit_Y",22,2.75,9.48335082597893,0.160656695645651
"8919",69,"fit_Y",23,2.875,9.40104782514568,0.172103279442963
"8920",69,"fit_Y",24,3,9.65689674670714,0.179729444953646
"8921",69,"fit_Y",25,3.125,11.3538079240185,0.42194503039436
"8922",69,"fit_Y",26,3.25,11.6730479778223,0.427529483271209
"8923",69,"fit_Y",27,3.375,11.8758360942488,0.482466441239719
"8924",69,"fit_Y",28,3.5,11.7377791654529,0.250773625696473
"8925",69,"fit_Y",29,3.625,12.2914750847101,0.294310317038683
"8926",69,"fit_Y",30,3.75,12.9422422121921,0.398636113760323
"8927",69,"fit_Y",31,3.875,13.4891916481047,0.438166362507812
"8928",69,"fit_Y",32,4,14.0921712831643,0.515681646213199
"8929",69,"fit_total",1,0.125,3.119297,0.061005266712528
"8930",69,"fit_total",2,0.25,5.2752255,0.171891814181408
"8931",69,"fit_total",3,0.375,5.0734535,0.156157609978806
"8932",69,"fit_total",4,0.5,4.605418,0.162415786806703
"8933",69,"fit_total",5,0.625,6.3153445,0.113519737503122
"8934",69,"fit_total",6,0.75,6.8725535,0.104882649732446
"8935",69,"fit_total",7,0.875,7.1097725,0.0748389167030284
"8936",69,"fit_total",8,1,7.1789275,0.08132123835025
"8937",69,"fit_total",9,1.125,7.7019775,0.132685056281231
"8938",69,"fit_total",10,1.25,8.14478,0.210101088944721
"8939",69,"fit_total",11,1.375,8.1494895,0.202402436815964
"8940",69,"fit_total",12,1.5,8.242449,0.197057276191467
"8941",69,"fit_total",13,1.625,8.130095,0.271322928519512
"8942",69,"fit_total",14,1.75,6.7807825,1.05067907546258
"8943",69,"fit_total",15,1.875,6.2212715,0.0817613953553543
"8944",69,"fit_total",16,2,6.942491,0.114492422972797
"8945",69,"fit_total",17,2.125,7.4744615,0.144756149684442
"8946",69,"fit_total",18,2.25,8.0968595,0.150970146171689
"8947",69,"fit_total",19,2.375,8.738378,0.192357598689881
"8948",69,"fit_total",20,2.5,9.227915,0.247388853269953
"8949",69,"fit_total",21,2.625,9.9548375,0.295877555668274
"8950",69,"fit_total",22,2.75,10.5642425,0.368952699014181
"8951",69,"fit_total",23,2.875,10.5164675,0.396461492543027
"8952",69,"fit_total",24,3,11.42893,0.3660328261208
"8953",69,"fit_total",25,3.125,14.0902965,0.63253567529265
"8954",69,"fit_total",26,3.25,15.0960795,0.581286601936305
"8955",69,"fit_total",27,3.375,15.1767195,0.709138526091071
"8956",69,"fit_total",28,3.5,13.128633,0.582587140931542
"8957",69,"fit_total",29,3.625,13.6441665,0.717160970584743
"8958",69,"fit_total",30,3.75,14.4690685,0.946147715757471
"8959",69,"fit_total",31,3.875,15.204444,1.0503185687796
"8960",69,"fit_total",32,4,15.9752895,1.12906972486236
"8961",70,"fit_B",1,0.125,5.33528346431257,0.095404749427675
"8962",70,"fit_B",2,0.25,4.28502816864895,0.078753554953704
"8963",70,"fit_B",3,0.375,4.24209196939176,0.0769996168788585
"8964",70,"fit_B",4,0.5,4.46362105683373,0.145222529010436
"8965",70,"fit_B",5,0.625,4.96068720741925,0.110939343073704
"8966",70,"fit_B",6,0.75,5.57658313669079,0.115492014090885
"8967",70,"fit_B",7,0.875,5.84101006860017,0.0910869615874695
"8968",70,"fit_B",8,1,5.87165380953633,0.111729909532899
"8969",70,"fit_B",9,1.125,6.1384462829693,0.165616108488706
"8970",70,"fit_B",10,1.25,6.44629350025513,0.223553186662431
"8971",70,"fit_B",11,1.375,6.62613551119922,0.211977038759429
"8972",70,"fit_B",12,1.5,6.84258163917658,0.224539163213951
"8973",70,"fit_B",13,1.625,6.80667639088625,0.270540305731341
"8974",70,"fit_B",14,1.75,5.80640625564042,0.718681309978906
"8975",70,"fit_B",15,1.875,6.2071467829979,0.0915877438744478
"8976",70,"fit_B",16,2,6.99421076590556,0.122367679661781
"8977",70,"fit_B",17,2.125,7.56587291092082,0.15007495604831
"8978",70,"fit_B",18,2.25,8.21180675670593,0.175359865235596
"8979",70,"fit_B",19,2.375,8.86202175795461,0.22264365998856
"8980",70,"fit_B",20,2.5,9.30718499922142,0.272689854767135
"8981",70,"fit_B",21,2.625,10.1662169547553,0.297003570596628
"8982",70,"fit_B",22,2.75,10.7623518333791,0.403990135744948
"8983",70,"fit_B",23,2.875,10.7620340838722,0.478362613908557
"8984",70,"fit_B",24,3,11.7819496482554,0.381000519051895
"8985",70,"fit_B",25,3.125,14.4072968637619,0.663784858125281
"8986",70,"fit_B",26,3.25,15.7979826825229,0.626116836443162
"8987",70,"fit_B",27,3.375,15.9320064051193,0.879180450125162
"8988",70,"fit_B",28,3.5,13.235604588828,0.664501684034909
"8989",70,"fit_B",29,3.625,13.8334014501438,0.808140956703995
"8990",70,"fit_B",30,3.75,14.1575675389222,1.06414619255215
"8991",70,"fit_B",31,3.875,14.5097200312867,1.16810621459638
"8992",70,"fit_B",32,4,15.2435101955101,1.5298434630325
"8993",70,"fit_O",1,0.125,5.23224758491959,0.140820206892866
"8994",70,"fit_O",2,0.25,7.55490262289253,0.0404576177910118
"8995",70,"fit_O",3,0.375,7.54903504840348,0.037862653060546
"8996",70,"fit_O",4,0.5,7.58428254700248,0.0510966210854875
"8997",70,"fit_O",5,0.625,7.34042970178784,0.0503379481326244
"8998",70,"fit_O",6,0.75,6.68448982776747,0.0715900940330124
"8999",70,"fit_O",7,0.875,7.14950745523575,0.0561296759956444
"9000",70,"fit_O",8,1,7.33896150383615,0.0501722969679571
"9001",70,"fit_O",9,1.125,7.36284316398002,0.0619636737678274
"9002",70,"fit_O",10,1.25,7.59698493337166,0.0699042095208486
"9003",70,"fit_O",11,1.375,7.77469485198798,0.0669129439271129
"9004",70,"fit_O",12,1.5,7.95960143528924,0.0536983582933375
"9005",70,"fit_O",13,1.625,8.10063377628688,0.0755513949369722
"9006",70,"fit_O",14,1.75,7.71874675444732,2.59471557816667
"9007",70,"fit_O",15,1.875,0.593934523809524,2.1922430936754
"9008",70,"fit_O",16,2,0,0
"9009",70,"fit_O",17,2.125,0,0
"9010",70,"fit_O",18,2.25,0,0
"9011",70,"fit_O",19,2.375,0,0
"9012",70,"fit_O",20,2.5,0,0
"9013",70,"fit_O",21,2.625,0,0
"9014",70,"fit_O",22,2.75,0,0
"9015",70,"fit_O",23,2.875,0,0
"9016",70,"fit_O",24,3,0,0
"9017",70,"fit_O",25,3.125,0,0
"9018",70,"fit_O",26,3.25,0,0
"9019",70,"fit_O",27,3.375,0,0
"9020",70,"fit_O",28,3.5,0,0
"9021",70,"fit_O",29,3.625,0,0
"9022",70,"fit_O",30,3.75,0,0
"9023",70,"fit_O",31,3.875,0,0
"9024",70,"fit_O",32,4,0,0
"9025",70,"fit_Y",1,0.125,2.81161287509104,0.0414496271729582
"9026",70,"fit_Y",2,0.25,5.13587495129329,0.272300959359553
"9027",70,"fit_Y",3,0.375,4.80244762319614,0.171956072632039
"9028",70,"fit_Y",4,0.5,4.29888744365344,0.100471973149067
"9029",70,"fit_Y",5,0.625,7.0092410764027,0.130064588271043
"9030",70,"fit_Y",6,0.75,8.43553897510245,0.0418493837243402
"9031",70,"fit_Y",7,0.875,8.50882161101987,0.0319814302432571
"9032",70,"fit_Y",8,1,8.63684016331518,0.0393602400795796
"9033",70,"fit_Y",9,1.125,9.9049423187765,0.0286436240382785
"9034",70,"fit_Y",10,1.25,11.0083947126455,0.0630943989442114
"9035",70,"fit_Y",11,1.375,11.2374979173534,0.0622646770655135
"9036",70,"fit_Y",12,1.5,11.4974331913263,0.0737028468539497
"9037",70,"fit_Y",13,1.625,12.0889439970202,0.134928202131098
"9038",70,"fit_Y",14,1.75,11.9289464497004,1.97385330692147
"9039",70,"fit_Y",15,1.875,6.18389197878227,0.140131574508972
"9040",70,"fit_Y",16,2,6.49931936147369,0.0631331640751525
"9041",70,"fit_Y",17,2.125,6.83328117813818,0.0836768869032631
"9042",70,"fit_Y",18,2.25,7.38084527837879,0.0873663451816814
"9043",70,"fit_Y",19,2.375,7.80807741451058,0.096105503408371
"9044",70,"fit_Y",20,2.5,8.28045104243412,0.127848139155736
"9045",70,"fit_Y",21,2.625,8.95070845565657,0.141591008777262
"9046",70,"fit_Y",22,2.75,9.45266008559235,0.161434391222861
"9047",70,"fit_Y",23,2.875,9.40244899004503,0.179581676536501
"9048",70,"fit_Y",24,3,9.66937792304043,0.183103316484912
"9049",70,"fit_Y",25,3.125,11.0972693046374,0.396318729273748
"9050",70,"fit_Y",26,3.25,11.5121779121164,0.390268375332335
"9051",70,"fit_Y",27,3.375,11.7839071611628,0.470263794465896
"9052",70,"fit_Y",28,3.5,11.6621132660192,0.250725847896191
"9053",70,"fit_Y",29,3.625,12.2465450041713,0.310823912299778
"9054",70,"fit_Y",30,3.75,12.727278004807,0.40142781378386
"9055",70,"fit_Y",31,3.875,13.1334260194924,0.426463415183847
"9056",70,"fit_Y",32,4,13.6266742257063,0.552139405462087
"9057",70,"fit_total",1,0.125,3.0982235,0.0626141012835404
"9058",70,"fit_total",2,0.25,5.2781645,0.172772659975764
"9059",70,"fit_total",3,0.375,5.074931,0.15740829409372
"9060",70,"fit_total",4,0.5,4.6050425,0.161121353094429
"9061",70,"fit_total",5,0.625,6.3166695,0.112668876815107
"9062",70,"fit_total",6,0.75,6.87821,0.108557658887019
"9063",70,"fit_total",7,0.875,7.11191,0.0760417127023522
"9064",70,"fit_total",8,1,7.167943,0.0849185286975794
"9065",70,"fit_total",9,1.125,7.722966,0.127716733967611
"9066",70,"fit_total",10,1.25,8.133094,0.191407678682403
"9067",70,"fit_total",11,1.375,8.147129,0.189620814367553
"9068",70,"fit_total",12,1.5,8.2417505,0.204437176946683
"9069",70,"fit_total",13,1.625,8.1521815,0.282246540687482
"9070",70,"fit_total",14,1.75,6.8267045,1.05988396887562
"9071",70,"fit_total",15,1.875,6.205662,0.0882238667403909
"9072",70,"fit_total",16,2,6.944231,0.115306375326385
"9073",70,"fit_total",17,2.125,7.484796,0.141336457169594
"9074",70,"fit_total",18,2.25,8.1099215,0.163599080387965
"9075",70,"fit_total",19,2.375,8.721018,0.204387946322723
"9076",70,"fit_total",20,2.5,9.163882,0.251258595261793
"9077",70,"fit_total",21,2.625,9.9825955,0.274642277537269
"9078",70,"fit_total",22,2.75,10.5551405,0.368768340594743
"9079",70,"fit_total",23,2.875,10.557451,0.438712444073391
"9080",70,"fit_total",24,3,11.448286,0.349939690913688
"9081",70,"fit_total",25,3.125,13.71679,0.632349070186441
"9082",70,"fit_total",26,3.25,14.8606715,0.613441544400701
"9083",70,"fit_total",27,3.375,15.0419665,0.831488988947028
"9084",70,"fit_total",28,3.5,12.970833,0.602099273343363
"9085",70,"fit_total",29,3.625,13.5617435,0.732231452122569
"9086",70,"fit_total",30,3.75,13.905713,0.958286157458599
"9087",70,"fit_total",31,3.875,14.2599875,1.03934123615416
"9088",70,"fit_total",32,4,14.9451985,1.35653143117303
"9089",71,"fit_B",1,0.125,5.33391342238942,0.0931768982387732
"9090",71,"fit_B",2,0.25,4.28977873379702,0.0795667364459449
"9091",71,"fit_B",3,0.375,4.24282472014461,0.0771158989224715
"9092",71,"fit_B",4,0.5,4.46625379066564,0.145017876464828
"9093",71,"fit_B",5,0.625,4.96429123650478,0.110283258600065
"9094",71,"fit_B",6,0.75,5.58417118234694,0.116725498586091
"9095",71,"fit_B",7,0.875,5.84678846586092,0.0946378695740846
"9096",71,"fit_B",8,1,5.85716718377195,0.118807272279227
"9097",71,"fit_B",9,1.125,6.1563935218816,0.150334310033031
"9098",71,"fit_B",10,1.25,6.41741288814985,0.199173032087077
"9099",71,"fit_B",11,1.375,6.61072515694259,0.205898040307869
"9100",71,"fit_B",12,1.5,6.83172444976365,0.228573638881248
"9101",71,"fit_B",13,1.625,6.82007195402307,0.288365813694664
"9102",71,"fit_B",14,1.75,5.84205085336374,0.722955815143834
"9103",71,"fit_B",15,1.875,6.22033318780927,0.0882568331604891
"9104",71,"fit_B",16,2,6.9835280373275,0.140316118463158
"9105",71,"fit_B",17,2.125,7.52736876357055,0.162498617262139
"9106",71,"fit_B",18,2.25,8.1788421546244,0.181568617003194
"9107",71,"fit_B",19,2.375,8.85513870636334,0.223986462347228
"9108",71,"fit_B",20,2.5,9.35566360426267,0.243393175623762
"9109",71,"fit_B",21,2.625,10.1312682980247,0.297790540536804
"9110",71,"fit_B",22,2.75,10.7420118170529,0.418973754030798
"9111",71,"fit_B",23,2.875,10.7489560926543,0.473289638737148
"9112",71,"fit_B",24,3,11.7595385109096,0.341541181752211
"9113",71,"fit_B",25,3.125,14.8009588051666,0.632544296964
"9114",71,"fit_B",26,3.25,16.0478054158154,0.557788537775503
"9115",71,"fit_B",27,3.375,16.1491887275384,0.704360859467121
"9116",71,"fit_B",28,3.5,13.3936854723552,0.685158077549273
"9117",71,"fit_B",29,3.625,13.9605738894116,0.892957640148797
"9118",71,"fit_B",30,3.75,14.7392827726321,1.02032580810057
"9119",71,"fit_B",31,3.875,15.4748180668788,1.02729688583963
"9120",71,"fit_B",32,4,16.2841216207806,1.24983779441881
"9121",71,"fit_O",1,0.125,5.25646254818842,0.137363403085135
"9122",71,"fit_O",2,0.25,7.55263766634832,0.0381403968012096
"9123",71,"fit_O",3,0.375,7.55179006982557,0.038286258675004
"9124",71,"fit_O",4,0.5,7.58030883118066,0.0505957444221605
"9125",71,"fit_O",5,0.625,7.34053061769638,0.046731189951942
"9126",71,"fit_O",6,0.75,6.68645380821633,0.0820142009472403
"9127",71,"fit_O",7,0.875,7.15000926330268,0.0579605067763938
"9128",71,"fit_O",8,1,7.33092743454072,0.0507927030807865
"9129",71,"fit_O",9,1.125,7.36024141206179,0.0703413752970098
"9130",71,"fit_O",10,1.25,7.57436824280143,0.0668611745951047
"9131",71,"fit_O",11,1.375,7.78180927835948,0.0669659546075438
"9132",71,"fit_O",12,1.5,7.95831904104819,0.06236426159873
"9133",71,"fit_O",13,1.625,8.08971696122613,0.0712921043983857
"9134",71,"fit_O",14,1.75,7.72832741486886,2.59714610240533
"9135",71,"fit_O",15,1.875,0.638815789473684,2.34424809892445
"9136",71,"fit_O",16,2,0,0
"9137",71,"fit_O",17,2.125,0,0
"9138",71,"fit_O",18,2.25,0,0
"9139",71,"fit_O",19,2.375,0,0
"9140",71,"fit_O",20,2.5,0,0
"9141",71,"fit_O",21,2.625,0,0
"9142",71,"fit_O",22,2.75,0,0
"9143",71,"fit_O",23,2.875,0,0
"9144",71,"fit_O",24,3,0,0
"9145",71,"fit_O",25,3.125,0,0
"9146",71,"fit_O",26,3.25,0,0
"9147",71,"fit_O",27,3.375,0,0
"9148",71,"fit_O",28,3.5,0,0
"9149",71,"fit_O",29,3.625,0,0
"9150",71,"fit_O",30,3.75,0,0
"9151",71,"fit_O",31,3.875,0,0
"9152",71,"fit_O",32,4,0,0
"9153",71,"fit_Y",1,0.125,2.84058874895375,0.0466079685817118
"9154",71,"fit_Y",2,0.25,5.12757266217849,0.273140873348015
"9155",71,"fit_Y",3,0.375,4.80478666423736,0.172061050165977
"9156",71,"fit_Y",4,0.5,4.29820823693255,0.0998923557551065
"9157",71,"fit_Y",5,0.625,7.01213085195578,0.130372526416686
"9158",71,"fit_Y",6,0.75,8.43577544047244,0.0433362106898596
"9159",71,"fit_Y",7,0.875,8.5070721384483,0.03096970453176
"9160",71,"fit_Y",8,1,8.64396463896365,0.0378352702991388
"9161",71,"fit_Y",9,1.125,9.90809985427418,0.0308833560485706
"9162",71,"fit_Y",10,1.25,11.0003856163945,0.0605560681361585
"9163",71,"fit_Y",11,1.375,11.2352473610889,0.0652875131267707
"9164",71,"fit_Y",12,1.5,11.4948653312844,0.0739991012153282
"9165",71,"fit_Y",13,1.625,12.1028744185896,0.137154107785788
"9166",71,"fit_Y",14,1.75,11.9262471830345,1.94377025296171
